contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
NFLX250725P01230000,2025-06-23 19:54:15+00:00,1230.0,49.25,48.1,51.7,-12.150002,-19.788275,7.0,28.0,0.4217129362487793,False,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01235000,2025-06-23 19:08:10+00:00,1235.0,53.2,49.7,52.9,-9.950001,-15.756137,8.0,58.0,0.41386999710083,False,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01240000,2025-06-23 19:10:24+00:00,1240.0,55.0,53.05,55.05,-9.449997,-14.662525,27.0,26.0,0.4120694779968262,False,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01245000,2025-06-23 19:52:48+00:00,1245.0,57.1,55.75,57.35,-5.050003,-8.125507,25.0,2.0,0.4108640457153321,False,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01250000,2025-06-23 18:08:49+00:00,1250.0,60.37,57.45,60.5,-9.880001,-14.064058,16.0,7.0,0.41489995506286614,False,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01255000,2025-06-06 15:05:57+00:00,1255.0,67.1,59.5,63.2,-8.190002,-10.877942,26.0,2.0,0.41548741256713867,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01260000,2025-06-18 17:17:43+00:00,1260.0,77.57,61.0,65.35,0.0,0.0,2.0,4.0,0.41200844345092774,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01300000,2025-06-10 19:03:33+00:00,1300.0,124.55,83.55,89.15,0.0,0.0,,5.0,0.4131604705047607,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01350000,2025-06-06 15:57:43+00:00,1350.0,133.5,117.2,122.5,0.0,0.0,2.0,2.0,0.4029448133850098,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01360000,2025-06-06 15:57:43+00:00,1360.0,141.48,125.1,129.9,0.0,0.0,2.0,2.0,0.4014189497375488,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01400000,2025-06-18 13:30:13+00:00,1400.0,177.9,155.55,162.5,0.0,0.0,3.0,8.0,0.4058134370422363,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01405000,2025-06-11 15:58:02+00:00,1405.0,191.95,159.6,166.6,0.0,0.0,,3.0,0.40500472930908205,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01440000,2025-06-06 19:59:39+00:00,1440.0,205.65,189.6,196.5,0.0,0.0,1.0,1.0,0.40106800109863283,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01460000,2025-06-09 18:58:49+00:00,1460.0,236.6,206.75,215.0,0.0,0.0,2.0,2.0,0.4085447329711914,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01480000,2025-06-17 15:31:43+00:00,1480.0,255.3,225.2,232.55,0.0,0.0,2.0,1.0,0.3974974801635742,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250725P01540000,2025-06-06 17:20:15+00:00,1540.0,301.35,283.5,289.15,0.0,0.0,2.0,0.0,0.39288937194824214,True,REGULAR,USD,put,2025-07-25,NFLX
NFLX250801C00600000,2025-06-17 16:21:25+00:00,600.0,633.04,654.2,659.95,0.0,0.0,2.0,2.0,1.1640666796875,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C00680000,2025-06-20 19:58:10+00:00,680.0,555.17,574.75,580.55,0.0,0.0,2.0,2.0,1.0123950747680666,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C00900000,2025-06-20 14:15:42+00:00,900.0,344.1,356.75,364.5,0.0,0.0,6.0,6.0,0.6723055230712893,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C00940000,2025-06-20 15:05:32+00:00,940.0,294.7,317.95,325.6,0.0,0.0,4.0,4.0,0.6224402990722657,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01000000,2025-06-20 14:27:46+00:00,1000.0,246.17,260.65,268.4,0.0,0.0,5.0,5.0,0.5572554040527344,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01010000,2025-06-20 14:27:46+00:00,1010.0,236.99,251.05,258.0,0.0,0.0,5.0,5.0,0.5387924539184571,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01020000,2025-06-18 14:42:51+00:00,1020.0,225.15,243.25,249.95,0.0,0.0,,1.0,0.5479476358032228,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01100000,2025-06-20 14:07:16+00:00,1100.0,163.83,172.25,177.35,0.0,0.0,1.0,1.0,0.50040172454834,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01120000,2025-06-18 18:14:58+00:00,1120.0,139.05,155.95,160.8,0.0,0.0,1.0,6.0,0.4865773999023438,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01165000,2025-06-16 17:43:49+00:00,1165.0,108.25,121.15,125.85,0.0,0.0,1.0,1.0,0.45906607833862306,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01170000,2025-06-16 19:40:53+00:00,1170.0,105.1,118.3,123.8,0.0,0.0,1.0,1.0,0.46747358703613284,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01195000,2025-06-23 14:18:19+00:00,1195.0,98.4,101.95,106.15,9.75,10.998308,2.0,5.0,0.45309995147705084,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01200000,2025-06-20 14:51:47+00:00,1200.0,84.85,98.35,102.25,0.0,0.0,1.0,1.0,0.4469888675689697,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01210000,2025-06-18 13:31:48+00:00,1210.0,84.0,92.65,96.1,0.0,0.0,3.0,0.0,0.44454748573303227,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01215000,2025-06-23 18:50:21+00:00,1215.0,87.75,88.6,94.5,3.3499985,3.9691925,30.0,18.0,0.45211576942443854,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01220000,2025-06-23 15:28:25+00:00,1220.0,82.75,86.75,89.75,4.300003,5.481202,3.0,28.0,0.43956554092407224,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01225000,2025-06-23 13:37:33+00:00,1225.0,71.56,82.85,86.7,-0.6399994,-0.8864258,2.0,38.0,0.4373835559082031,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01230000,2025-06-23 18:11:30+00:00,1230.0,80.4,80.9,85.1,12.0,17.54386,5.0,46.0,0.4438227005004882,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01235000,2025-06-18 19:24:41+00:00,1235.0,65.4,78.15,81.6,0.0,0.0,97.0,96.0,0.4381922636413575,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01240000,2025-06-23 18:52:00+00:00,1240.0,74.0,75.35,79.1,9.0,13.846154,6.0,6.0,0.43839062591552735,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01250000,2025-06-23 19:59:11+00:00,1250.0,72.01,70.05,73.9,12.0700035,20.13681,5.0,1.0,0.4365672188568115,True,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01265000,2025-06-17 15:33:56+00:00,1265.0,54.93,62.0,67.3,0.0,0.0,1.0,1.0,0.43861950546264655,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01270000,2025-06-17 15:33:56+00:00,1270.0,58.45,60.2,63.2,5.540001,10.470613,5.0,1.0,0.4271602694702149,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01275000,2025-06-18 18:11:01+00:00,1275.0,48.14,57.1,61.0,0.0,0.0,,5.0,0.42685509674072275,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01280000,2025-06-20 14:43:03+00:00,1280.0,47.59,55.55,59.45,0.0,0.0,1.0,9.0,0.4301509622192383,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01290000,2025-06-23 19:21:26+00:00,1290.0,50.63,50.95,54.75,2.9900017,6.2762423,5.0,1.0,0.4260845355987549,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01300000,2025-06-23 19:51:31+00:00,1300.0,51.0,48.0,50.5,10.84,26.464844,29.0,13.0,0.42342190353393555,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01305000,2025-06-16 17:19:40+00:00,1305.0,37.51,45.9,48.6,0.0,0.0,1.0,1.0,0.4229794030761719,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01315000,2025-06-23 19:21:26+00:00,1315.0,41.35,42.25,44.5,5.3499985,14.861108,1.0,1.0,0.4192257785034179,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01320000,2025-06-23 14:08:13+00:00,1320.0,34.9,39.45,43.5,2.3700027,7.285591,8.0,10.0,0.423482938079834,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01325000,2025-06-23 19:51:31+00:00,1325.0,42.45,37.5,41.2,9.68,29.539213,21.0,2.0,0.41919526123046874,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01330000,2025-06-20 19:28:28+00:00,1330.0,31.46,35.8,39.05,0.0,0.0,1.0,1.0,0.41548741256713867,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01335000,2025-06-23 14:30:33+00:00,1335.0,32.65,35.55,39.0,1.7800007,5.7661176,2.0,1.0,0.42503931900024416,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01360000,2025-06-20 18:48:42+00:00,1360.0,23.85,28.4,32.2,0.0,0.0,1.0,10.0,0.42638207901000985,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01390000,2025-06-18 16:27:19+00:00,1390.0,18.46,20.2,24.8,0.0,0.0,,1.0,0.4235744898986816,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01395000,2025-06-20 13:43:15+00:00,1395.0,20.1,20.3,23.6,0.0,0.0,10.0,11.0,0.4222775057983398,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01400000,2025-06-23 19:51:07+00:00,1400.0,20.38,18.35,21.1,4.6499996,29.561346,38.0,21.0,0.41036051071166996,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01405000,2025-06-23 18:18:45+00:00,1405.0,17.52,17.35,21.15,2.2400007,14.659691,13.0,11.0,0.4182644844055175,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01415000,2025-06-16 18:29:41+00:00,1415.0,14.6,14.7,19.3,0.0,0.0,1.0,1.0,0.41777620803833,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01420000,2025-06-18 16:22:23+00:00,1420.0,13.96,12.85,19.65,0.0,0.0,,1.0,0.4278926840209961,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01430000,2025-06-20 14:27:46+00:00,1430.0,13.33,12.4,16.6,0.0,0.0,5.0,5.0,0.41547215393066406,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01440000,2025-06-20 19:54:41+00:00,1440.0,10.6,13.05,15.2,0.0,0.0,6.0,6.0,0.41608249938964836,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01450000,2025-06-20 14:43:25+00:00,1450.0,10.0,10.65,13.35,0.0,0.0,2.0,2.0,0.41118447708129885,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01500000,2025-06-17 18:45:20+00:00,1500.0,6.1,6.75,8.2,0.0,0.0,10.0,10.0,0.41177956390380854,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01540000,2025-06-17 17:50:08+00:00,1540.0,4.1,2.39,7.9,0.0,0.0,8.0,5.0,0.45017029327392577,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01600000,2025-06-20 17:11:38+00:00,1600.0,4.65,0.01,5.15,0.0,0.0,7.0,7.0,0.4633842724609375,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801C01700000,2025-06-20 14:01:22+00:00,1700.0,0.84,0.0,4.6,0.0,0.0,1.0,1.0,0.5375412457275393,False,REGULAR,USD,call,2025-08-01,NFLX
NFLX250801P00550000,2025-06-20 19:12:13+00:00,550.0,0.03,0.0,3.8,0.0,0.0,1.0,1.0,1.169926025390625,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00790000,2025-06-18 17:46:02+00:00,790.0,1.04,0.0,4.5,0.0,0.0,,1.0,0.7141141870117188,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00800000,2025-06-18 17:46:02+00:00,800.0,1.23,0.0,1.05,0.0,0.0,,1.0,0.5676312768554688,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00810000,2025-06-23 14:36:15+00:00,810.0,0.75,0.0,4.7,-0.00999999,-1.3157883,2.0,2.0,0.6850007086181642,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00840000,2025-06-20 16:44:12+00:00,840.0,1.25,0.0,4.95,0.0,0.0,8.0,12.0,0.6407506628417969,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00850000,2025-06-18 15:36:53+00:00,850.0,1.67,0.0,5.05,0.0,0.0,12.0,32.0,0.6264685791015626,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00860000,2025-06-16 14:42:12+00:00,860.0,2.78,0.0,5.2,0.0,0.0,1.0,1.0,0.6132851171875001,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00870000,2025-06-18 15:37:52+00:00,870.0,1.99,0.0,5.35,0.0,0.0,6.0,24.0,0.6000406207275393,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00900000,2025-06-23 14:45:54+00:00,900.0,3.03,0.0,5.0,-0.70000005,-18.766758,1.0,1.0,0.5455367712402344,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00930000,2025-06-17 14:54:30+00:00,930.0,3.39,0.01,6.6,-0.40999985,-10.78947,8.0,9.0,0.5258836474609375,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00940000,2025-06-17 14:55:29+00:00,940.0,4.1,0.09,6.9,0.0,0.0,12.0,7.0,0.5156908782958984,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00950000,2025-06-23 16:07:15+00:00,950.0,3.5,0.4,7.2,-0.44000006,-11.167515,26.0,51.0,0.5083056982421875,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00960000,2025-06-20 19:54:40+00:00,960.0,4.5,0.74,7.55,0.0,0.0,1.0,3.0,0.5013172427368165,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00970000,2025-06-20 13:58:26+00:00,970.0,4.85,1.14,7.95,0.0,0.0,12.0,4.0,0.5635419622802735,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00980000,2025-06-20 14:01:39+00:00,980.0,5.4,1.66,8.1,0.0,0.0,30.0,10.0,0.5484359121704102,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P00990000,2025-06-23 15:53:46+00:00,990.0,5.2,2.29,7.6,-0.97000027,-15.721236,1.0,8.0,0.5222520919799803,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01030000,2025-06-23 14:11:27+00:00,1030.0,8.2,6.75,9.85,-1.0500002,-11.351353,45.0,28.0,0.4866689517211914,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01035000,2025-06-20 18:26:50+00:00,1035.0,9.3,7.2,9.8,0.0,0.0,23.0,22.0,0.4770254934692383,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01045000,2025-06-20 18:50:47+00:00,1045.0,10.65,7.75,9.15,0.0,0.0,1.0,12.0,0.4502313278198242,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01050000,2025-06-20 17:01:02+00:00,1050.0,10.92,8.3,9.5,0.0,0.0,1.0,40.0,0.44623356506347656,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01055000,2025-06-20 19:17:40+00:00,1055.0,11.51,8.1,9.85,0.0,0.0,20.0,77.0,0.44205269866943364,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01060000,2025-06-23 16:13:13+00:00,1060.0,11.5,9.5,10.35,-0.64000034,-5.271831,8.0,80.0,0.4396265754699707,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01070000,2025-06-23 18:05:18+00:00,1070.0,11.53,10.3,12.8,-3.0700006,-21.027401,1.0,28.0,0.45099425964355466,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01080000,2025-06-20 13:45:55+00:00,1080.0,16.45,11.05,15.15,0.0,0.0,1.0,1.0,0.457936939239502,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01085000,2025-06-18 19:08:27+00:00,1085.0,18.32,9.65,15.75,0.0,0.0,11.0,32.0,0.45453426330566404,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01090000,2025-06-20 14:40:35+00:00,1090.0,18.0,12.6,14.7,0.0,0.0,3.0,24.0,0.43399613861083985,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01095000,2025-06-23 14:22:50+00:00,1095.0,16.13,13.65,15.15,-2.0700016,-11.373634,1.0,49.0,0.42902182312011716,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01100000,2025-06-23 17:45:28+00:00,1100.0,15.97,14.45,17.25,-3.2300005,-16.82292,4.0,18.0,0.440084334564209,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01105000,2025-06-23 18:05:18+00:00,1105.0,16.71,15.2,16.75,-3.9900017,-19.27537,1.0,5.0,0.4253902676391602,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01110000,2025-06-20 18:50:47+00:00,1110.0,18.01,16.05,17.85,-3.1900005,-15.047173,12.0,12.0,0.42589380264282234,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01115000,2025-06-16 19:32:44+00:00,1115.0,20.0,16.75,18.75,-6.0599995,-23.254026,6.0,6.0,0.42412380081176754,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01120000,2025-06-23 19:15:32+00:00,1120.0,19.2,16.65,21.3,-10.009998,-34.26908,1.0,5.0,0.43651381362915037,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01125000,2025-06-23 19:15:32+00:00,1125.0,20.25,18.85,22.9,-9.940001,-32.924812,1.0,1.0,0.43970286865234376,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01130000,2025-06-23 18:18:45+00:00,1130.0,21.89,19.25,21.95,-4.460001,-16.925999,2.0,6.0,0.4211483666992188,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01135000,2025-06-20 13:55:28+00:00,1135.0,26.06,19.95,23.8,0.0,0.0,1.0,1.0,0.4258480267333985,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01140000,2025-06-20 14:40:31+00:00,1140.0,29.5,21.4,24.4,0.0,0.0,1.0,12.0,0.41992767578125,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01145000,2025-06-23 15:16:10+00:00,1145.0,27.0,23.3,25.0,-7.970001,-22.790966,7.0,2.0,0.41383947982788083,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01150000,2025-06-23 15:13:41+00:00,1150.0,26.6,24.7,28.15,-5.659998,-17.544943,3.0,25.0,0.4271602694702149,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01155000,2025-06-23 18:16:15+00:00,1155.0,27.88,25.1,28.45,-10.17,-26.72799,2.0,1.0,0.41817293258666993,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01160000,2025-06-23 17:18:32+00:00,1160.0,29.02,26.1,29.2,-7.9300003,-21.461433,2.0,3.0,0.4124051679992676,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01165000,2025-06-23 15:16:10+00:00,1165.0,28.3,28.5,30.4,-11.740002,-29.320683,16.0,16.0,0.4097196479797363,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01170000,2025-06-23 16:00:12+00:00,1170.0,35.55,29.9,31.95,-3.6000023,-9.195408,1.0,23.0,0.4092161129760742,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01175000,2025-06-23 16:35:03+00:00,1175.0,38.7,31.3,33.65,-4.1899986,-9.769175,1.0,28.0,0.40938395797729493,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01180000,2025-06-13 18:56:32+00:00,1180.0,40.1,32.95,34.8,-12.670002,-24.00986,1.0,7.0,0.40535567794799804,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01185000,2025-06-16 19:54:26+00:00,1185.0,41.9,34.55,36.7,-6.919998,-14.174515,1.0,27.0,0.40615675636291504,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01190000,2025-06-23 16:00:12+00:00,1190.0,41.57,35.4,39.95,-4.7700005,-10.293485,21.0,10.0,0.41556370574951174,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01195000,2025-06-16 17:08:50+00:00,1195.0,39.28,37.9,41.85,-14.57,-27.056639,5.0,27.0,0.4154187487030029,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01200000,2025-06-23 18:33:23+00:00,1200.0,40.96,39.75,43.1,-10.310001,-20.109228,27.0,7.0,0.4106656834411621,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01205000,2025-06-18 13:30:07+00:00,1205.0,53.1,41.1,45.85,0.0,0.0,1.0,11.0,0.41530430892944337,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01210000,2025-06-18 13:32:34+00:00,1210.0,53.37,43.4,46.75,0.0,0.0,1.0,3.0,0.4076749906921387,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01215000,2025-06-16 19:27:15+00:00,1215.0,61.1,43.45,49.4,0.0,0.0,1.0,1.0,0.4108640457153321,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01220000,2025-06-20 13:39:10+00:00,1220.0,49.8,47.25,49.55,0.0,0.0,1.0,10.0,0.3979704978942871,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01225000,2025-06-23 15:28:24+00:00,1225.0,54.0,49.5,52.2,-4.0,-6.8965516,1.0,12.0,0.4004423970031738,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01230000,2025-06-23 17:37:28+00:00,1230.0,54.63,51.8,54.95,-12.77,-18.946587,145.0,16.0,0.40312791702270506,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01235000,2025-06-23 18:25:43+00:00,1235.0,55.71,52.95,55.95,-12.940002,-18.849237,3.0,1.0,0.39465937377929694,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01250000,2025-06-23 19:01:12+00:00,1250.0,63.0,60.6,63.95,-13.449997,-17.593195,146.0,3.0,0.39777213562011715,False,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01255000,2025-06-20 19:53:40+00:00,1255.0,70.55,63.2,68.45,-6.659996,-8.625821,7.0,1.0,0.40915507843017573,True,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01300000,2025-06-23 15:15:02+00:00,1300.0,90.68,86.85,91.15,-17.199997,-15.943639,4.0,2.0,0.38767091827392575,True,REGULAR,USD,put,2025-08-01,NFLX
NFLX250801P01385000,2025-06-18 14:46:26+00:00,1385.0,168.27,145.05,151.5,0.0,0.0,,2.0,0.3791871163940429,True,REGULAR,USD,put,2025-08-01,NFLX
NFLX250815C00310000,2025-06-20 17:24:22+00:00,310.0,929.31,943.15,949.85,0.0,0.0,83.0,83.0,1.7668468688964842,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00320000,2025-06-20 17:58:36+00:00,320.0,910.22,933.15,939.85,0.0,0.0,76.0,76.0,1.7280287036132815,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00330000,2025-06-20 18:24:52+00:00,330.0,905.87,923.3,928.5,0.0,0.0,10.0,12.0,1.6340350329589843,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00340000,2025-06-13 13:38:37+00:00,340.0,872.65,913.35,920.35,0.0,0.0,1.0,5.0,1.6832291229248046,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00345000,2025-06-17 14:07:17+00:00,345.0,884.36,908.4,914.85,0.0,0.0,1.0,1.0,1.6469744213867186,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00350000,2025-06-20 19:54:57+00:00,350.0,881.88,902.75,909.3,0.0,0.0,430.0,433.0,1.5766622729492186,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00355000,2025-01-15 20:08:51+00:00,355.0,502.69,710.2,715.4,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00360000,2024-12-19 18:58:42+00:00,360.0,562.73,616.25,620.85,0.0,0.0,1.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00370000,2025-06-20 19:46:32+00:00,370.0,863.48,883.5,890.5,0.0,0.0,1.0,2.0,1.5900899401855466,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00380000,2025-06-13 14:49:00+00:00,380.0,834.72,873.35,879.8,0.0,0.0,2.0,11.0,1.5253929980468748,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00390000,2024-12-16 05:06:22+00:00,390.0,461.3,541.9,547.75,0.0,0.0,6.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00400000,2025-06-20 19:52:38+00:00,400.0,832.82,853.7,859.65,0.0,0.0,300.0,314.0,1.470705771484375,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00405000,2025-06-06 19:52:29+00:00,405.0,842.82,848.8,853.95,0.0,0.0,1.0,3.0,1.4331083032226561,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00410000,2025-02-20 15:25:26+00:00,410.0,628.93,555.6,562.85,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00420000,2024-12-16 05:06:22+00:00,420.0,429.35,513.25,517.75,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00430000,2025-06-18 19:24:17+00:00,430.0,818.25,823.9,830.75,20.02002,2.5080516,1.0,4.0,1.425539981689453,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00435000,2025-03-07 16:24:20+00:00,435.0,440.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00440000,2025-06-13 17:08:29+00:00,440.0,781.57,814.05,820.8,0.0,0.0,1.0,3.0,1.4030791564941407,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00445000,2024-12-16 05:06:22+00:00,445.0,382.0,488.05,494.05,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00450000,2025-03-06 17:30:08+00:00,450.0,499.69,414.0,423.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00455000,2025-04-08 13:41:02+00:00,455.0,460.35,706.8,714.15,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,NFLX
NFLX250815C00460000,2025-06-20 14:13:08+00:00,460.0,780.37,794.2,799.5,0.0,0.0,1.0,3.0,1.3128696466064451,True,REGULAR,USD,call,2025-08-15,NFLX
